im1name,im2name,cond,ori,mask,rt,acc,contrast,trialno,staircase
52-66.png,52-66.png,ss,up,52-66_mask.png,0.871322599996347,1,10.992709259641316,83,1
197-103F.png,135-192F.png,dd,inv,197-103F_mask.png,1.1000794999999925,1,10.036553609986138,84,1
55_eyes.png,147_eyes.png,isod,inv,55_eyes_mask.png,1.1837646000203677,0,12.637577710370472,85,2
128-96F.png,128-96F.png,ss,inv,128-96F_mask.png,0.8396473999891896,1,16.294475034930333,86,1
131-37F.png,129-37F.png,ds,inv,131-37F_mask.png,0.6693592000228819,1,17.183151257649243,87,1
135-103F.png,135-192F.png,sd,inv,135-103F_mask.png,0.7549546000082046,0,17.183151257649243,88,1
197_eyes.png,197_eyes.png,isos,inv,197_eyes_mask.png,0.708640099997865,1,24.183151257649243,89,2
25_eyes.png,25_eyes.png,isos,inv,25_eyes_mask.png,1.847573300008662,1,4.655723435152049,90,1
146_eyes.png,146_eyes.png,isos,inv,146_eyes_mask.png,1.063364100002218,0,4.311490469647435,91,1
20_eyes.png,208_eyes.png,isod,inv,20_eyes_mask.png,0.9651585000101477,1,12.862277928868478,92,1
100_eyes.png,100_eyes.png,isos,up,100_eyes_mask.png,0.7661440999945626,1,17.83788035231199,93,2
151-87.png,151-87.png,ss,inv,151-87_mask.png,1.7103658000123687,1,17.036553609986136,94,2
225-96F.png,225-30F.png,sd,inv,225-96F_mask.png,1.6413125999970362,0,27.036520266739068,95,1
220_eyes.png,220_eyes.png,isos,up,220_eyes_mask.png,1.416513300006045,0,5.862277928868478,96,1
13-128F.png,13-225F.png,sd,up,13-128F_mask.png,0.6306008000101428,0,21.636252618780404,97,2
37_eyes.png,94_eyes.png,isod,up,37_eyes_mask.png,0.8528828000125941,1,10.837880352311993,98,2
41-208F.png,65-20F.png,dd,up,41-208F_mask.png,2.7703888999822084,1,3.992709259641317,99,1
55_eyes.png,55_eyes.png,isos,inv,55_eyes_mask.png,0.5548682000080589,1,17.183151257649243,100,2
87_eyes.png,146_eyes.png,isod,up,87_eyes_mask.png,0.9087296999932732,1,7.970863616012756,101,1
146_eyes.png,146_eyes.png,isos,up,146_eyes_mask.png,0.7307525999785867,1,10.036553609986138,102,2
30_eyes.png,30_eyes.png,isos,inv,30_eyes_mask.png,1.581394500011811,0,5.862277928868478,103,1
123-100.png,44-100.png,ds,up,123-100_mask.png,2.221676099987235,1,21.636252618780404,104,2
9_eyes.png,38_eyes.png,isod,inv,9_eyes_mask.png,0.7242626999795903,1,15.9126704834961,105,2
93_eyes.png,93_eyes.png,isos,inv,93_eyes_mask.png,0.8960726000077557,1,15.9126704834961,106,2
41-208F.png,41-20F.png,sd,inv,41-208F_mask.png,1.2836730999988504,0,13.646572368403794,107,2
103-197F.png,103-135F.png,sd,inv,103-197F_mask.png,3.344968399993377,0,15.9126704834961,108,2
24-2.png,24-2.png,ss,inv,24-2_mask.png,0.6907601999992039,0,10.036553609986138,109,2
131-94F.png,129-37F.png,dd,up,131-94F_mask.png,1.310167099989485,1,3.992709259641317,110,2
145-66.png,52-66.png,ds,inv,145-66_mask.png,1.6094496000150684,0,18.555068267735685,111,2
87_eyes.png,87_eyes.png,isos,up,87_eyes_mask.png,0.6885845999931917,1,9.294475034930333,112,2
135-103F.png,197-192F.png,dd,inv,135-103F_mask.png,1.0285575999878347,1,9.294475034930333,113,1
111-216F.png,192-216F.png,ds,inv,111-216F_mask.png,1.0110628999827895,1,21.636252618780404,114,2
9_eyes.png,38_eyes.png,isod,up,9_eyes_mask.png,0.9864697000011802,1,7.970863616012756,115,2
96-225F.png,13-225F.png,ds,up,96-225F_mask.png,2.937930799991591,1,23.36370892508618,116,1
135_eyes.png,197_eyes.png,isod,up,135_eyes_mask.png,0.6202020999917295,1,7.381517178581321,117,1
225_eyes.png,128_eyes.png,isod,inv,225_eyes_mask.png,0.8192316000058781,1,8.607263960508302,118,1
96-128F.png,96-128F.png,ss,up,96-128F_mask.png,0.8820071000081953,1,3.6974979636981815,119,1
135-192F.png,197-192F.png,ds,inv,135-192F_mask.png,0.7258545000222512,1,20.036520266739068,120,1
131-94F.png,131-37F.png,sd,inv,131-94F_mask.png,0.6073622000112664,0,20.036520266739068,121,1
139-135F.png,139-135F.png,ss,inv,139-135F_mask.png,1.1104638999968302,1,8.607263960508302,122,1
96-225F.png,13-128F.png,dd,inv,96-225F_mask.png,0.6024121999798808,0,13.646572368403794,123,2
160-2.png,160-76.png,sd,inv,160-2_mask.png,0.8416565999796148,1,21.636252618780404,124,1
24-76.png,24-2.png,sd,up,24-76_mask.png,1.0794498000177555,1,23.36370892508618,125,1
139-197F.png,139-197F.png,ss,inv,139-197F_mask.png,0.7233473000233062,1,7.381517178581321,126,1
20-65F.png,208-13F.png,dd,up,20-65F_mask.png,1.3818501000059769,1,3.4241138792010055,127,1
125-38.png,17-38.png,ds,up,125-38_mask.png,1.053955900017172,1,23.36370892508618,128,1
46-8.png,2-93.png,dd,up,46-8_mask.png,0.9152369000075851,1,3.6974979636981815,129,2
160-2.png,160-2.png,ss,up,160-2_mask.png,2.111376899993047,1,3.4241138792010055,130,2
129-37F.png,129-37F.png,ss,up,129-37F_mask.png,1.0103926000010688,1,3.4241138792010055,131,2
208-65F.png,208-65F.png,ss,inv,208-65F_mask.png,0.8013020000071265,1,18.555068267735685,132,2
131-94F.png,129-94F.png,ds,up,131-94F_mask.png,0.6727067999891005,1,21.636252618780404,133,2
100_eyes.png,125_eyes.png,isod,inv,100_eyes_mask.png,0.7738434000057168,1,13.646572368403794,134,2
129-94F.png,131-37F.png,dd,inv,129-94F_mask.png,1.0539709999866318,0,5.862277928868478,135,1
225-96F.png,225-30F.png,sd,up,225-96F_mask.png,0.6512307999946643,1,21.636252618780404,136,1
100_eyes.png,100_eyes.png,isos,inv,100_eyes_mask.png,0.824883100023726,1,7.381517178581321,137,1
197-103F.png,197-192F.png,sd,up,197-103F_mask.png,0.9114414999785367,0,21.636252618780404,138,2
146_eyes.png,87_eyes.png,isod,inv,146_eyes_mask.png,0.7061950000061188,1,6.8357455957761015,139,1
49-87.png,151-87.png,ds,inv,49-87_mask.png,1.7413651999959257,1,21.636252618780404,140,1
139-197F.png,103-135F.png,dd,inv,139-197F_mask.png,0.5429742999840528,0,17.183151257649243,141,2
96_eyes.png,96_eyes.png,isos,up,96_eyes_mask.png,1.0085289999842644,1,6.8357455957761015,142,1
103-135F.png,103-135F.png,ss,up,103-135F_mask.png,0.9436578000022564,1,3.4241138792010055,143,1
135-103F.png,135-103F.png,ss,inv,135-103F_mask.png,0.6688502999895718,1,20.036520266739068,144,2
44-125.png,44-100.png,sd,inv,44-125_mask.png,0.9694811999797821,1,21.636252618780404,145,2
145-66.png,145-66.png,ss,inv,145-66_mask.png,0.7221468999923673,1,20.036520266739068,146,2
216_eyes.png,220_eyes.png,isod,inv,216_eyes_mask.png,0.7970252000086475,1,6.330327047908198,147,1
